2026-01-20 11:31:29, 39.95991300, 116.34993983, 37.5, 4.7, 253.4, 25
2026-01-20 11:31:34, 39.95990783, 116.34989250, 37.7, 1.1, 267.7, 25
2026-01-20 11:31:39, 39.95989517, 116.34984317, 37.8, 0.8, 252.6, 24
2026-01-20 11:31:44, 39.95987600, 116.34978850, 40.0, 2.1, 250.6, 23
2026-01-20 11:31:49, 39.95986917, 116.34972833, 41.4, 2.3, 270.4, 23
2026-01-20 11:31:55, 39.95986250, 116.34967383, 40.8, 1.9, 282.2, 24
2026-01-20 11:32:00, 39.95985633, 116.34960733, 41.7, 2.0, 274.6, 24
2026-01-20 11:32:05, 39.95984400, 116.34954333, 43.5, 2.6, 238.2, 24
2026-01-20 11:32:10, 39.95982983, 116.34947683, 46.4, 2.9, 277.1, 24
2026-01-20 11:32:15, 39.95981083, 116.34940350, 47.3, 1.2, 244.5, 24
2026-01-20 11:32:21, 39.95976650, 116.34940100, 48.1, 2.2, 165.0, 24
2026-01-20 11:32:26, 39.95970633, 116.34939717, 48.1, 2.2, 184.1, 22
2026-01-20 11:32:31, 39.95966017, 116.34938267, 47.4, 2.3, 189.5, 22
2026-01-20 11:32:37, 39.95959967, 116.34937633, 47.0, 2.4, 185.7, 22
2026-01-20 11:32:42, 39.95954767, 116.34937867, 47.8, 2.4, 181.1, 22
2026-01-20 11:32:47, 39.95948567, 116.34938317, 48.5, 2.2, 173.3, 22
2026-01-20 11:32:53, 39.95943217, 116.34938683, 49.3, 2.3, 167.5, 22
2026-01-20 11:32:59, 39.95937217, 116.34939117, 49.3, 2.4, 173.8, 22
2026-01-20 11:33:04, 39.95933450, 116.34943267, 49.4, 2.4, 127.6, 22
2026-01-20 11:33:09, 39.95932283, 116.34948433, 49.1, 0.0, 92.5, 22
2026-01-20 11:33:14, 39.95931200, 116.34953483, 49.4, 2.3, 108.5, 21
2026-01-20 11:33:20, 39.95930133, 116.34959867, 50.1, 2.2, 96.5, 21
2026-01-20 11:33:25, 39.95929200, 116.34966283, 49.1, 2.0, 96.4, 19
2026-01-20 11:33:31, 39.95929483, 116.34974017, 48.2, 1.9, 82.0, 18
2026-01-20 11:33:36, 39.95929500, 116.34980350, 48.0, 1.4, 74.0, 18
2026-01-20 11:33:42, 39.95929100, 116.34983767, 47.9, 0.0, 85.6, 18
2026-01-20 11:33:48, 39.95929567, 116.34988117, 49.9, 2.4, 94.0, 17
2026-01-20 11:33:53, 39.95927633, 116.34994800, 50.4, 2.5, 161.4, 16
2026-01-20 11:34:08, 39.95927767, 116.35006683, 53.7, 0.0, 65.3, 17
2026-01-20 11:34:13, 39.95922783, 116.35012083, 49.1, 2.4, 141.1, 17
2026-01-20 11:34:20, 39.95921983, 116.35018667, 47.7, 1.7, 66.5, 17
2026-01-20 11:34:25, 39.95921833, 116.35019900, 48.5, 0.0, 66.5, 17
2026-01-20 11:34:30, 39.95924250, 116.35016867, 49.5, 1.2, 286.1, 17
2026-01-20 11:34:36, 39.95926383, 116.35013767, 52.2, 1.5, 286.1, 17
2026-01-20 11:34:41, 39.95926717, 116.35015533, 52.8, 0.0, 335.6, 17
2026-01-20 11:34:47, 39.95926817, 116.35016383, 53.1, 0.3, 335.6, 16
2026-01-20 11:34:52, 39.95927133, 116.35018133, 53.5, 0.6, 335.6, 16
2026-01-20 11:34:58, 39.95930100, 116.35020483, 51.2, 2.2, 39.0, 9
2026-01-20 11:35:03, 39.95934633, 116.35029517, 39.8, 3.4, 65.7, 3
2026-01-20 11:35:09, 39.95934783, 116.35029967, 38.5, 2.4, 65.6, 3
2026-01-20 11:35:16, 39.95934783, 116.35029967, 38.5, 2.4, 65.6, 3
